Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1646105162,78.4508058,-1.206677637,-0.313640417,-0.29017765,-0.185724355,0.360257285,-53.25,-35.1,-84.15,13.00723088,8.679823490448149,0.06743348793383175,-7.327782057374822,OnGround,0.15,ACS_Inactive,0,0,0,0
1646105162,78.4508058,-0.732625708,-0.794874951,-0.382640134,-0.191852992,0.387169996,-53.55,-36.75,-83.7,14.88603338,12.559423156994054,0.10502910214699734,-9.327709555738462,OnGround,0.15,ACS_Inactive,0,0,0,0
1646105162,78.4508058,-0.797269153,-0.550666382,-0.600073524,-0.209439516,0.381840746,-53.25,-35.55,-85.2,17.51302237,15.626034736159752,0.12258662702342749,-10.110980071224697,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,0.950498059,0.284909998,-0.720781032,-0.278453301,0.347200623,-51.9,-36.15,-84.3,19.86069418,18.243840261668556,0.13257720191545966,-9.328562529132277,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,2.463633508,0.694318481,-1.002165419,-0.261399701,0.290710575,-52.2,-35.4,-85.5,24.47305076,22.093841893665793,0.1382836056507632,-8.094686004618556,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,1.321599316,-1.362300745,-1.185491612,-0.23448699,0.220364478,-53.1,-35.7,-84.3,26.54196335,24.84294643486151,0.1393621358021217,-8.329248646404718,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,2.885013,4.271255762,-1.267828521,-0.209439516,0.135629407,-52.65,-33,-84,30.4964523,28.337007875633866,0.14007795189925154,-7.4525990895385785,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,3.311180896,5.341463904,-1.277154708,-0.157479331,0.05675651,-52.05,-31.95,-85.65,34.825161,32.34690747568436,0.14036624596664002,-6.854363120787415,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,3.220201233,5.260061047,-1.278753483,-0.060753447,0.014122512,-50.1,-30.9,-83.7,37.46088351,35.50751853366237,0.14044589782179642,-6.6820859044264935,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,3.521870642,5.173869788,-1.354961754,0.026379786,-0.05355896,-51.15,-29.4,-83.55,39.9089208,38.227734738841406,0.1404730309114762,-6.429839917764435,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,3.572148877,8.178592871,-1.268094983,0.158012256,-0.077274122,-51,-27.75,-82.65,45.37529258,42.64516842275363,0.140488878269511,-6.3024168668532505,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,3.416525769,1.963245361,-1.200679973,0.205176116,-0.105252683,-51,-26.1,-81.45,49.61078642,46.950157097915934,0.14049454893456745,-6.349925962593704,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,1.599326709,5.781997009,-1.229990847,0.274989288,-0.119375195,-51,-24.15,-80.4,53.2888501,50.86768481748359,0.14049596204238377,-7.491163605804029,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,1.833958472,4.963180042,-1.241182272,0.386903533,-0.114312408,-51.75,-22.2,-78.9,58.47725392,55.57065716258479,0.14049681947721945,-7.782067191887624,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,1.060631335,3.596090894,-1.182560524,0.401292508,-0.081537521,-52.65,-21.6,-77.25,62.62550988,59.930795927572625,0.1404970994369461,-8.371124929410804,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,0.497993945,0.845153186,-0.921427285,0.371182247,-0.018652374,-52.8,-18.6,-73.65,68.76255602,65.38912384517778,0.14049723796964858,-8.943853994170006,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,0.069431848,0.399831677,-0.929954085,0.343470148,-0.046098011,-51.9,-19.95,-71.25,74.33340812,70.91699553205913,0.14049729260129465,-9.427482972799,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,1.929726538,-0.938527051,-0.972854546,0.301102612,-0.026113324,-52.5,-19.8,-72.15,79.71823708,76.35646195188433,0.140497319088106,-8.462487457179929,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,1.271321082,-4.738125085,-0.98404597,0.11884227,-0.012523737,-53.85,-18.45,-70.05,86.33407615,82.52296665295334,0.14049732877052104,-8.500808919391046,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105162,78.4508058,0.641646045,-7.199364392,-0.827366027,-0.002931087,0.012790199,-52.2,-18,-69.3,94.09473159,89.67471069387246,0.14049733284315757,-8.904606990190446,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,-0.134075293,-7.678204724,-0.785264954,-0.11990812,-0.036771823,-53.1,-17.25,-68.55,97.9770567,97.44057741848385,2.3878261511547514,-9.474943491771358,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,0.299275208,-1.185129822,-0.800986241,-0.222229715,-0.027712099,-52.8,-17.1,-67.95,103.6593167,101.55686076336895,4.267265502833964,-9.484294286532135,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,0.495599744,-1.446097803,-0.741032181,-0.180395105,-0.115911183,-54.15,-16.05,-67.05,110.2924384,107.01077004171317,5.263043829121457,-9.369723815413892,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,0.940921252,3.454832996,-0.709323145,-0.102588058,-0.049828485,-53.25,-17.1,-66.9,117.4029748,113.44303740254009,5.716566263828392,-9.051402252238862,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,2.4516625,4.984727856,-0.652300172,0.002398162,-0.04929556,-51.45,-15.3,-65.55,124.6124342,120.34760063416145,5.905849777812797,-7.996241850124633,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,0.651222852,1.185129822,-0.502015328,0.086067384,-0.037571211,-53.4,-14.85,-64.5,132.8743027,128.08977223956285,5.983724451620596,-8.705957106502277,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,-1.934514941,3.660734338,-0.53425729,0.112713633,0.009059725,-52.05,-13.5,-63.9,140.3790658,135.68500819731875,6.012147010051717,-10.575121145631119,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,-4.235342737,-3.457227197,-0.540918852,0.106584995,0.091929559,-52.5,-13.5,-63.45,148.5561332,143.6398062443613,6.023473376498478,-12.711068506264276,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,-0.232237561,-1.623268726,-0.560903538,0.114045945,0.151883618,-52.8,-13.95,-61.95,154.9326454,150.61916535834638,6.027602633167592,-11.05287281195413,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,-0.658405457,-5.973533142,-0.57076265,0.057289435,0.141758044,-52.2,-15.75,-60,164.074887,158.93525879501976,6.029424046077236,-10.682884669320122,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,1.958456958,-2.975992664,-0.752223605,-0.06101991,0.089797859,-52.05,-13.5,-61.65,172.1749676,167.11784885477078,6.030127803959013,-8.924251859403274,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,78.4508058,0.502782349,-3.545812659,-0.710388994,-0.092196021,-0.040768761,-52.2,-15.3,-60.3,178.5642346,174.19210429581665,6.03035100662136,-9.152170284878718,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,77.90492782,2.42293208,0.835576379,-0.587549787,-0.087666159,0.00746095,-53.55,-14.25,-58.95,187.7273083,182.55732041543777,6.030454572007489,-8.052509579527323,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,75.29285381,3.24414325,3.787627026,-0.653366022,0.024248086,-0.010392037,-51.9,-14.1,-58.8,196.9937087,191.4794990501459,6.030496576001292,-7.124940151179208,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,73.44931853,0.63446344,2.035071411,-0.677347646,0.070879022,-0.0085268,-53.55,-13.95,-57.9,208.9471172,202.2750807692705,6.030515290835498,-8.38351097881059,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,72.23306409,0.311246216,-0.845153186,-0.423142432,-0.05036141,0.011457887,-52.65,-12.9,-56.25,215.4557447,210.42117907275224,6.030520715024767,-9.064001487898214,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,64.4614855,-0.612915625,-4.273649963,-0.530260352,-0.045032161,0.083402759,-52.5,-14.25,-55.65,225.2264767,219.5713562199497,6.030523039401247,-9.895089162191658,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1646105163,27.72964363,4.424484668,-1.810016455,-0.558238914,-0.074875959,-0.095393571,-52.05,-12.75,-55.65,234.3348627,228.69570501775013,6.030523983950491,-7.099251810127974,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
