Time,ICM_acceleration_x,ICM_acceleration_y,ICM_acceleration_z,ICM_gyroscope_x,ICM_gyroscope_y,ICM_gyroscope_z,ICM_magnetometer_x,ICM_magnetometer_y,ICM_magnetometer_z,BMP_altitude,BMP_pressure,BMP_temperature,Kalman_altitude,Kalman_velocity,Kalman_acceleration,State,servo_Throttle,ACS_state,Projected_Apogee,Apogee_Error,Alpha,target_Throttle
1648767576.4140027,2.2170307373046874,12.076353173828124,7.951143713378905,2.9127014623358782,-0.9992343320610688,0.2717917383206107,15.899999999999999,87.0,12.0,-0.5520833992092238,975.2827457892996,24.006575831212103,-0.7824291484129682,-9.980027404577854,-8.262381013850712,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.4610865,3.3255461059570313,15.442600708007811,11.17852755126953,0.11724349496183206,0.021583461572519086,-0.37731088378625954,16.349999999999998,87.75,7.05,-0.748232964096147,975.2827457892996,24.006575831212103,-0.9348909234081124,-10.029026827667556,-7.154665941166992,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.5086675,3.421314172363281,18.078616735839844,13.692439294433592,-4.351065975526718,1.1252710891450382,-0.7013292698625955,16.349999999999998,86.1,10.799999999999999,-0.44923384960188023,975.1466119007955,24.006575831212103,-0.8031079740791769,-9.773754072110654,-6.672255137956798,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.5586243,2.5474305664062498,19.82877814941406,15.018827014160156,-8.731442824793893,1.7336049505038171,-0.386104145908397,20.099999999999998,84.6,23.55,-0.5425365998757047,975.2373677811388,24.006575831212103,-0.818024128566826,-9.650759065551618,-7.02812238020667,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.6061199,1.465251416015625,14.58787071533203,12.717999218749998,-8.731442824793893,2.0043308388702292,-0.4854946541374046,22.05,72.45,39.0,-0.3559302371695614,975.1800928614773,24.006575831212103,-0.6945585082393898,-9.447355672225074,-7.83283951303528,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.653978,0.9050082275390624,7.9463553100585935,6.926425402832031,-8.731442824793893,1.8143430845343513,-0.3738468714351145,26.099999999999998,50.55,49.65,-0.056916306236644294,975.2362637183153,24.011101877549663,-0.4576718451082844,-9.179595836962255,-8.486421921758716,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.7033696,0.13646949462890623,-0.11252747802734374,-0.6655880615234374,-8.312297330305345,1.3472343421068704,-0.31389281151145043,29.849999999999998,23.4,42.15,-0.25307687664320616,975.1919898183047,24.002049781614915,-0.49655868028455646,-9.2104097286124,-9.211153358028959,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.7506883,-0.3280056274414062,-2.578555187988281,-3.9528269409179684,-4.513075168564886,0.979516107908397,-0.18652374198473282,33.15,13.35,35.25,-0.4587787110193888,975.1585088432768,24.002049781614915,-0.6354205635719801,-9.37170225505234,-9.775090469682068,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.797483,-0.689530078125,-3.7038299682617186,-5.61200869140625,-1.670719803206107,0.7333047684885496,-0.062352222320610697,31.65,8.25,28.05,-0.3559302371695614,975.2719526385767,24.006575831212103,-0.6221074884926547,-9.409292086998855,-10.2138731723334,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
1648767576.8466196,-1.0630255371093749,-3.2249896362304686,-5.53539423828125,1.4873936110839696,0.37251455899236646,0.10285452058015268,33.0,8.85,25.65,-0.2626257625885864,975.1596130933713,23.997523728758097,-0.5665402088644608,-9.415304750834524,-10.612270174290757,OnGround,0.14762098413989433,ACS_Inactive,0,0,0,0
